valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,population_iris,pop_15_64_iris,nb_logement_iris,tx_pauvrete_iris,tx_menages_imposables_iris,dec_med_iris,disp_med_iris,tx_impot_iris,part_rev_act_salarie_iris,part_rev_chomage_iris,part_rev_retraites_iris,tx_emploi_15_64_iris,tx_cdi_iris,nb_generalistes_iris,nb_paramed_iris,nb_com_alim_iris,nb_eq_sportif_iris,densite_population
190700.0,62.0,3.0,3.8944170475006095,43.60314559936523,3997.0,3062.0,2969.0,22.69796234,49.74160207,17299.0,17383.33333,16.0,67.2,5.1,20.1,57.90333116,76.89075629999999,2.0,6.0,6.0,0.0,22282.34919624383
89000.0,23.0,2.0,3.882689952850342,43.60419845581055,2515.0,1962.0,1978.0,25.92592593,49.23599321,18062.0,18148.66667,19.4,57.4,4.7,22.7,44.08766565,79.44444444,8.0,17.0,39.0,1.0,25847.525067642844
20000.0,67.0,3.0,3.904279947280884,43.60240936279297,5166.0,3833.0,3193.0,15.02021019,62.00519143,20928.0,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17.0,43.0,9.0,3.0,38070.98519815375
280000.0,86.0,4.0,3.8593831062316895,43.59980010986328,2398.0,1575.0,1549.0,15.30032468,57.18981101,19424.0,19387.85714,16.6,58.4,3.8,30.7,65.77777778,85.74380165,4.0,19.0,3.0,1.0,15406.65287283145
125000.0,30.0,1.0,3.8693459033966064,43.60956573486328,1712.0,1409.0,1226.0,19.0990991,58.13648294,23970.0,22888.0,24.9,49.0,3.3,18.0,47.12562101,66.66666667,9.0,19.0,5.0,2.0,8403.628839726245
266800.0,96.0,4.0,3.845392942428589,43.64085388183594,5107.0,3986.0,2893.0,25.62361077,45.48889939,15696.0,16668.0,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2.0,13.0,2.0,3.0,7385.0071621836705
130000.0,40.0,2.0,3.884515047073364,43.61445236206055,2424.0,1596.0,1314.0,23.48336595,53.33998006,19168.0,19004.0,17.3,52.0,3.8,32.2,57.33082707,87.67471409999999,0.0,6.0,4.0,1.0,19863.122712080218
118404.0,30.0,1.0,3.8693459033966064,43.60956573486328,1712.0,1409.0,1226.0,19.0990991,58.13648294,23970.0,22888.0,24.9,49.0,3.3,18.0,47.12562101,66.66666667,9.0,19.0,5.0,2.0,8403.628839726245
82000.0,30.0,1.0,3.832762956619263,43.63299560546875,5367.0,3752.0,2500.0,17.51071967,54.33862434,19234.0,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5.0,30.0,2.0,3.0,21645.710647779724
128500.0,54.0,3.0,3.8668940067291264,43.59283447265625,5788.0,3594.0,3160.0,21.76228742,50.67014147,17061.0,17665.33333,14.4,53.1,3.8,37.7,56.78909293,88.28781513,4.0,28.0,9.0,5.0,12860.098678975011
130000.0,28.0,1.0,3.875380039215088,43.61279678344727,2544.0,2167.0,2151.0,32.04874835,41.42427282,15092.0,15980.0,18.2,61.5,4.8,18.7,42.77803415,61.8226601,2.0,4.0,7.0,0.0,41636.16106955276
114000.0,50.0,2.0,3.840704917907715,43.59267807006836,6204.0,4292.0,2939.0,22.74957936,49.45499844,16275.0,17143.0,14.3,75.1,5.9,13.5,65.35414725,85.76952823,3.0,18.0,4.0,9.0,15788.636001909916
189000.0,63.0,3.0,3.892266988754273,43.608177185058594,2031.0,1519.0,1455.0,22.06353833,54.93358634,19414.0,18917.0,18.0,54.5,3.6,34.3,49.30875576,77.41935484,5.0,28.0,4.0,1.0,34760.46474614038
108000.0,38.0,2.0,3.835290908813477,43.61836242675781,3983.0,2547.0,1846.0,41.76058483,32.55813953,10480.0,13344.66667,12.5,56.6,6.2,30.3,44.16961131,76.42928786,2.0,11.0,2.0,0.0,11841.477001432437
60747.0,28.0,1.0,3.842283010482788,43.62889862060547,2418.0,1836.0,1574.0,16.83833408,56.29887055,21428.0,20247.61905,18.4,59.0,4.2,28.2,56.31808279,78.25112108,3.0,16.0,0.0,0.0,8276.301130033424
1000.0,128.0,5.0,3.8842320442199703,43.60647964477539,2668.0,1928.0,2125.0,22.99237326,51.57740279,18724.0,18502.0,18.6,55.7,4.3,26.3,50.88174274,78.13578826,5.0,13.0,7.0,1.0,18207.862486073533
180000.0,33.0,2.0,3.841670036315918,43.62456130981445,4326.0,2883.0,2370.0,46.327141999999995,39.43580887,9726.0,12744.66667,13.5,60.6,6.8,26.2,46.93028096,69.46386946,3.0,9.0,13.0,5.0,6111.730065255451
209000.0,67.0,3.0,3.8914470672607417,43.59873580932617,3009.0,2000.0,1825.0,15.11279382,62.63595649,21494.0,20615.0,18.7,58.8,3.3,27.7,60.35,84.62273161,6.0,12.0,5.0,2.0,14388.031195288875
170000.0,73.0,3.0,3.877476930618286,43.61283493041992,2544.0,2167.0,2151.0,32.04874835,41.42427282,15092.0,15980.0,18.2,61.5,4.8,18.7,42.77803415,61.8226601,2.0,4.0,7.0,0.0,23810.281712557695
93000.0,22.0,1.0,3.862864017486572,43.62407684326172,2753.0,2242.0,1857.0,14.36657682,61.96498054,24986.0,23408.8,22.2,56.4,3.2,22.0,44.11239964,66.20046620000001,11.0,55.0,3.0,4.0,4711.12525863441
60000.0,20.0,1.0,3.8830549716949454,43.59500503540039,3654.0,2236.0,1864.0,31.82764108,45.84031267,13898.0,15731.428569999998,13.8,60.4,5.3,28.0,61.58318426,82.92483659999999,1.0,13.0,10.0,4.0,18844.50103453764
82300.0,59.0,2.0,3.8188140392303462,43.640045166015625,3945.0,2354.0,1526.0,50.13166557,24.390243899999998,8150.0,12217.3913,9.0,60.0,8.4,27.3,40.27187766,76.33410673,2.0,4.0,3.0,1.0,52713.67181282827
71300.0,25.0,1.0,3.849117994308472,43.63679885864258,3898.0,3522.0,3172.0,27.408678600000002,42.31378764,15726.0,16713.33333,16.2,69.1,5.3,16.2,39.23906871,60.79501169,0.0,10.0,1.0,0.0,28521.406971192107
125000.0,67.0,2.0,3.867942094802856,43.59219741821289,5788.0,3594.0,3160.0,21.76228742,50.67014147,17061.0,17665.33333,14.4,53.1,3.8,37.7,56.78909293,88.28781513,4.0,28.0,9.0,5.0,9931.561356040109
98000.0,21.0,0.0,3.878148078918457,43.6074447631836,4579.0,3700.0,3448.0,23.30302046,56.09625668,21635.0,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14.0,27.0,19.0,1.0,18462.517905459175
244500.0,86.0,4.0,3.821161985397339,43.6357650756836,3207.0,2002.0,1122.0,46.69589219,28.12812813,8418.0,12638.26087,10.2,56.3,6.4,32.6,36.56343656,83.94698085,7.0,18.0,15.0,1.0,7130.351742798027
140085.0,21.0,1.0,3.8946359157562256,43.59975051879883,1877.0,1352.0,1155.0,20.01128987,50.74798619,18344.0,18637.10526,16.3,57.3,3.9,30.6,56.36094675,87.82234957,0.0,3.0,2.0,8.0,6748.368613719561
140085.0,21.0,1.0,3.8946359157562256,43.59975051879883,1877.0,1352.0,1155.0,20.01128987,50.74798619,18344.0,18637.10526,16.3,57.3,3.9,30.6,56.36094675,87.82234957,0.0,3.0,2.0,8.0,6748.368613719561
280000.0,15.0,0.0,3.87955904006958,43.58187484741211,4098.0,2822.0,2013.0,34.24868472,31.48571429,11750.0,14575.333330000001,10.8,73.9,8.4,14.0,54.96102055,84.22131148,1.0,2.0,5.0,4.0,509.3108387712876
280000.0,15.0,0.0,3.87955904006958,43.58187484741211,4098.0,2822.0,2013.0,34.24868472,31.48571429,11750.0,14575.333330000001,10.8,73.9,8.4,14.0,54.96102055,84.22131148,1.0,2.0,5.0,4.0,509.3108387712876
280000.0,16.0,0.0,3.87955904006958,43.58187484741211,4098.0,2822.0,2013.0,34.24868472,31.48571429,11750.0,14575.333330000001,10.8,73.9,8.4,14.0,54.96102055,84.22131148,1.0,2.0,5.0,4.0,509.3108387712876
280000.0,15.0,0.0,3.87955904006958,43.58187484741211,4098.0,2822.0,2013.0,34.24868472,31.48571429,11750.0,14575.333330000001,10.8,73.9,8.4,14.0,54.96102055,84.22131148,1.0,2.0,5.0,4.0,509.3108387712876
170000.0,60.0,2.0,3.895334005355835,43.60663986206055,2031.0,1519.0,1455.0,22.06353833,54.93358634,19414.0,18917.0,18.0,54.5,3.6,34.3,49.30875576,77.41935484,5.0,28.0,4.0,1.0,17698.551647302244
265000.0,24.0,2.0,3.8320059776306152,43.6209716796875,3675.0,2183.0,1330.0,50.24383447,25.74850299,7782.0,12183.6,8.8,59.1,7.5,28.2,35.77645442,80.42857143,5.0,24.0,12.0,15.0,19226.484163616107
265000.0,33.0,2.0,3.8320059776306152,43.6209716796875,3675.0,2183.0,1330.0,50.24383447,25.74850299,7782.0,12183.6,8.8,59.1,7.5,28.2,35.77645442,80.42857143,5.0,24.0,12.0,15.0,19226.484163616107
265000.0,19.0,1.0,3.8320059776306152,43.6209716796875,3675.0,2183.0,1330.0,50.24383447,25.74850299,7782.0,12183.6,8.8,59.1,7.5,28.2,35.77645442,80.42857143,5.0,24.0,12.0,15.0,19226.484163616107
168000.0,52.0,2.0,3.910655975341797,43.60740661621094,5166.0,3833.0,3193.0,15.02021019,62.00519143,20928.0,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17.0,43.0,9.0,3.0,14642.686614674518
162000.0,68.0,3.0,3.834542036056519,43.63044357299805,5367.0,3752.0,2500.0,17.51071967,54.33862434,19234.0,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5.0,30.0,2.0,3.0,16934.58538914531
60000.0,17.0,1.0,3.878523111343384,43.61500549316406,2851.0,2277.0,2237.0,20.14453478,52.28426396,19866.0,19507.16667,19.5,62.2,4.7,18.3,51.69082126,67.51219512,5.0,21.0,18.0,0.0,6239.057774948273
262000.0,100.0,5.0,3.8764030933380127,43.60950469970703,2370.0,2050.0,1938.0,20.94117647,54.52812202,21298.0,20329.047619999998,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11.0,9.0,24.0,0.0,33359.85993951934
86000.0,30.0,2.0,3.8819971084594727,43.602943420410156,3169.0,2458.0,2164.0,25.78139449,42.13230572,15536.0,16781.111109999998,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3.0,15.0,13.0,0.0,24701.575680407448
185000.0,103.0,4.0,3.8720080852508554,43.586036682128906,456.0,332.0,200.0,19.50290449,52.56518082,18102.0,18233.84615,15.9,70.7,5.2,15.6,61.14457831,88.88888889,0.0,2.0,1.0,3.0,2801.209613242082
135000.0,66.0,3.0,3.892467975616455,43.59294509887695,3009.0,2000.0,1825.0,15.11279382,62.63595649,21494.0,20615.0,18.7,58.8,3.3,27.7,60.35,84.62273161,6.0,12.0,5.0,2.0,23173.643164093584
175000.0,44.0,2.0,3.8593358993530273,43.58147048950195,3975.0,2854.0,1933.0,19.50290449,52.56518082,18102.0,18233.84615,15.9,70.7,5.2,15.6,62.64891381,86.01099572,6.0,18.0,1.0,3.0,127.3277096928219
120000.0,46.0,2.0,3.845447063446045,43.60444259643555,4258.0,2866.0,2198.0,23.52122477,51.64147994,16308.0,17357.2,17.3,55.4,4.5,27.7,59.4905792,85.87837838,2.0,8.0,4.0,1.0,8912.939678497532
195000.0,65.0,3.0,3.869631052017212,43.59087371826172,5788.0,3594.0,3160.0,21.76228742,50.67014147,17061.0,17665.33333,14.4,53.1,3.8,37.7,56.78909293,88.28781513,4.0,28.0,9.0,5.0,14260.703485596054
60000.0,20.0,1.0,3.867811918258667,43.63692474365234,5483.0,4949.0,3803.0,30.86795736,40.89298370000001,15398.0,16239.0,17.2,62.8,4.0,20.9,32.00646595,64.03806934,3.0,18.0,3.0,3.0,22027.69377685819
75000.0,20.0,1.0,3.872486114501953,43.62868881225586,4247.0,3180.0,2832.0,29.44006415,48.19277108,15864.0,16658.0,17.3,58.2,3.5,27.0,48.4591195,73.10149042,7.0,23.0,10.0,0.0,11077.510743275505
198915.0,100.0,0.0,3.8877439498901367,43.605201721191406,2668.0,1928.0,2125.0,22.99237326,51.57740279,18724.0,18502.0,18.6,55.7,4.3,26.3,50.88174274,78.13578826,5.0,13.0,7.0,1.0,24701.575680407448
60000.0,19.0,1.0,3.8452939987182617,43.62835311889648,2418.0,1836.0,1574.0,16.83833408,56.29887055,21428.0,20247.61905,18.4,59.0,4.2,28.2,56.31808279,78.25112108,3.0,16.0,0.0,0.0,13369.409517746299
75725.0,37.0,2.0,3.8690359592437744,43.60473251342773,4826.0,3768.0,3138.0,29.54889113,47.60353653,16682.0,16927.0,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5.0,31.0,30.0,2.0,27502.78529364953
480000.0,118.0,4.0,3.8696880340576167,43.61685562133789,2753.0,2242.0,1857.0,14.36657682,61.96498054,24986.0,23408.8,22.2,56.4,3.2,22.0,44.11239964,66.20046620000001,11.0,55.0,3.0,4.0,1655.2602260066847
104000.0,45.0,2.0,3.883611917495728,43.59542083740234,2976.0,1800.0,1691.0,16.79723083,63.01684533,21808.0,20867.0,20.2,51.7,3.2,30.9,56.16666667,85.73113208,3.0,27.0,4.0,1.0,12223.460130510903
122810.0,43.0,3.0,3.8762359619140634,43.6104736328125,2370.0,2050.0,1938.0,20.94117647,54.52812202,21298.0,20329.047619999998,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11.0,9.0,24.0,0.0,16425.274550374026
125000.0,8.0,1.0,3.8798599243164062,43.60486602783203,2515.0,1962.0,1978.0,25.92592593,49.23599321,18062.0,18148.66667,19.4,57.4,4.7,22.7,44.08766565,79.44444444,8.0,17.0,39.0,1.0,11459.49387235397
330000.0,80.0,4.0,3.870214939117432,43.60172653198242,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,3310.5204520133693
120500.0,68.0,4.0,3.8643639087677,43.59789657592773,2982.0,1872.0,1692.0,17.78656126,58.52066715,20930.0,20440.0,18.8,50.2,3.1,31.3,58.86752137,82.01438849,11.0,27.0,7.0,0.0,10950.183033582683
69240.0,24.0,1.0,3.8341460227966313,43.60878372192383,4188.0,2918.0,2027.0,16.44876523,61.18791603,20392.0,20190.76923,18.7,59.2,3.6,26.3,63.84509938,85.5176541,3.0,25.0,2.0,4.0,9804.233646347286
108900.0,45.0,2.0,3.8761310577392583,43.60333633422852,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,7257.679452490848
108900.0,36.0,2.0,3.8761310577392583,43.60333633422852,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,7257.679452490848
60960.0,26.0,1.0,3.8334751129150386,43.63911437988281,5107.0,3986.0,2893.0,25.62361077,45.48889939,15696.0,16668.0,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2.0,13.0,2.0,3.0,10186.216775425752
105220.0,12.0,1.0,3.8736109733581534,43.60826110839844,2437.0,2085.0,1915.0,27.59253594,45.23135033,16102.0,16792.66667,19.6,56.5,6.0,17.2,48.53717026,60.14580802,3.0,4.0,17.0,1.0,31831.927423205474
42000.0,19.0,1.0,3.8763740062713614,43.5815658569336,4098.0,2822.0,2013.0,34.24868472,31.48571429,11750.0,14575.333330000001,10.8,73.9,8.4,14.0,54.96102055,84.22131148,1.0,2.0,5.0,4.0,7639.662581569314
65400.0,20.0,1.0,3.8637208938598633,43.62471771240234,2325.0,1932.0,1172.0,20.23583111,51.64319249,20168.0,20015.0,18.2,64.4,3.0,22.5,39.07867495,68.04123711,6.0,14.0,1.0,0.0,27502.78529364953
147500.0,73.0,4.0,3.901190996170044,43.60603332519531,3904.0,3211.0,2728.0,17.98735369,56.36882129,19928.0,19496.0,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0.0,6.0,6.0,2.0,21136.399809008435
109000.0,52.0,2.0,3.8599839210510254,43.586124420166016,3975.0,2854.0,1933.0,19.50290449,52.56518082,18102.0,18233.84615,15.9,70.7,5.2,15.6,62.64891381,86.01099572,6.0,18.0,1.0,3.0,11459.49387235397
186000.0,78.0,3.0,3.8306760787963863,43.63444519042969,5367.0,3752.0,2500.0,17.51071967,54.33862434,19234.0,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5.0,30.0,2.0,3.0,19226.484163616107
150000.0,57.0,3.0,3.878156900405884,43.61039352416992,4579.0,3700.0,3448.0,23.30302046,56.09625668,21635.0,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14.0,27.0,19.0,1.0,26229.508196721312
115000.0,43.0,1.0,3.876065969467163,43.60755920410156,2437.0,2085.0,1915.0,27.59253594,45.23135033,16102.0,16792.66667,19.6,56.5,6.0,17.2,48.53717026,60.14580802,3.0,4.0,17.0,1.0,34633.13703644756
114500.0,30.0,2.0,3.8697919845581055,43.63859939575195,5483.0,4949.0,3803.0,30.86795736,40.89298370000001,15398.0,16239.0,17.2,62.8,4.0,20.9,32.00646595,64.03806934,3.0,18.0,3.0,3.0,19099.156453923286
128000.0,50.0,2.0,3.865520000457764,43.58849716186523,5374.0,3559.0,2692.0,24.10271374,45.05849133,16010.0,16734.0,14.6,59.9,5.0,28.3,58.16240517,88.68407578,4.0,19.0,7.0,2.0,2164.5710647779724
267000.0,87.0,4.0,3.857435941696167,43.641258239746094,2162.0,1525.0,1235.0,14.02700033,56.67915106,22990.0,21681.42857,22.4,56.3,3.2,22.4,52.0,75.95473833,1.0,0.0,5.0,8.0,9167.595097883177
190000.0,69.0,3.0,3.837944030761719,43.63079452514648,5367.0,3752.0,2500.0,17.51071967,54.33862434,19234.0,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5.0,30.0,2.0,3.0,18080.53477638071
174400.0,74.0,4.0,3.89947509765625,43.61402893066406,1978.0,1170.0,972.0,13.06226175,64.7183847,22728.0,21695.33333,21.0,49.3,3.2,33.4,61.196581200000004,85.50488599,3.0,9.0,0.0,0.0,24701.575680407448
140500.0,52.0,3.0,3.831356048583984,43.61410140991211,2054.0,1378.0,1238.0,24.31546923,52.47148289,17408.0,17600.0,15.2,59.4,5.7,26.6,60.74020319,88.75816993,3.0,14.0,4.0,3.0,10186.216775425752
63000.0,23.0,1.0,3.849117994308472,43.63679885864258,3898.0,3522.0,3172.0,27.408678600000002,42.31378764,15726.0,16713.33333,16.2,69.1,5.3,16.2,39.23906871,60.79501169,0.0,10.0,1.0,0.0,28521.406971192107
357000.0,129.0,4.0,3.851782083511353,43.61241149902344,2849.0,1777.0,1671.0,25.86307782,53.75816993,18406.0,18621.5,19.5,50.6,3.6,30.4,58.97580191,79.37062937,3.0,28.0,6.0,5.0,11077.510743275505
83000.0,30.0,2.0,3.8859128952026367,43.60567474365234,2668.0,1928.0,2125.0,22.99237326,51.57740279,18724.0,18502.0,18.6,55.7,4.3,26.3,50.88174274,78.13578826,5.0,13.0,7.0,1.0,15406.65287283145
68000.0,20.0,1.0,3.8544399738311768,43.62096405029297,4172.0,3154.0,2795.0,39.91313464,34.23522916,11364.0,13454.444440000001,13.0,63.6,7.1,21.9,51.01458465,77.06167706,6.0,13.0,8.0,0.0,22155.02148655101
240000.0,75.0,3.0,3.8810110092163086,43.62227630615234,3680.0,2452.0,2489.0,13.64497789,65.76177285,24186.0,23020.5,20.9,51.1,2.8,33.7,60.27732463,82.03062047,5.0,10.0,4.0,1.0,6621.040904026739
97000.0,32.0,2.0,3.879071950912476,43.615535736083984,2851.0,2277.0,2237.0,20.14453478,52.28426396,19866.0,19507.16667,19.5,62.2,4.7,18.3,51.69082126,67.51219512,5.0,21.0,18.0,0.0,11077.510743275505
65960.0,25.0,1.0,3.8334751129150386,43.63911437988281,5107.0,3986.0,2893.0,25.62361077,45.48889939,15696.0,16668.0,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2.0,13.0,2.0,3.0,10186.216775425752
150000.0,89.0,4.0,3.8896150588989262,43.59366226196289,3009.0,2000.0,1825.0,15.11279382,62.63595649,21494.0,20615.0,18.7,58.8,3.3,27.7,60.35,84.62273161,6.0,12.0,5.0,2.0,7003.024033105205
142550.0,49.0,2.0,3.892266988754273,43.608177185058594,2031.0,1519.0,1455.0,22.06353833,54.93358634,19414.0,18917.0,18.0,54.5,3.6,34.3,49.30875576,77.41935484,5.0,28.0,4.0,1.0,34760.46474614038
115000.0,63.0,4.0,3.8852078914642334,43.60089874267578,2888.0,1851.0,1605.0,22.36770322,50.80882353,17720.0,18040.37037,15.0,57.3,4.4,30.6,56.29389519,80.57080132,3.0,6.0,3.0,1.0,18335.190195766354
100000.0,66.0,3.0,3.8702359199523926,43.59969711303711,3521.0,2139.0,1905.0,21.78927681,53.0956848,17972.0,17921.33333,16.6,51.6,4.2,35.2,58.39177186,79.17760279999999,2.0,10.0,6.0,2.0,6875.696323412382
160000.0,45.0,3.0,3.8779959678649902,43.60880661010742,4579.0,3700.0,3448.0,23.30302046,56.09625668,21635.0,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14.0,27.0,19.0,1.0,26866.146745185422
157000.0,67.0,3.0,3.857017993927002,43.602455139160156,2982.0,1872.0,1692.0,17.78656126,58.52066715,20930.0,20440.0,18.8,50.2,3.1,31.3,58.86752137,82.01438849,11.0,27.0,7.0,0.0,11586.821582046792
142000.0,72.0,3.0,3.844019889831543,43.64139175415039,5107.0,3986.0,2893.0,25.62361077,45.48889939,15696.0,16668.0,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2.0,13.0,2.0,3.0,23682.954002864873
174800.0,85.0,4.0,3.848673105239868,43.59605026245117,6204.0,4292.0,2939.0,22.74957936,49.45499844,16275.0,17143.0,14.3,75.1,5.9,13.5,65.35414725,85.76952823,3.0,18.0,4.0,9.0,21773.038357472546
133830.0,26.0,1.0,3.873577117919922,43.61171340942383,2370.0,2050.0,1938.0,20.94117647,54.52812202,21298.0,20329.047619999998,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11.0,9.0,24.0,0.0,17571.223937609422
140000.0,49.0,2.0,3.8426320552825928,43.640472412109375,5107.0,3986.0,2893.0,25.62361077,45.48889939,15696.0,16668.0,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2.0,13.0,2.0,3.0,25083.558809485916
320000.0,65.0,3.0,3.8770780563354488,43.635643005371094,2004.0,1469.0,1177.0,0.0,73.7514518,35034.0,31678.66667,30.0,46.1,1.9,23.0,56.70524166,74.72,0.0,5.0,1.0,1.0,636.6385484641095
206000.0,44.0,2.0,3.8770780563354488,43.635643005371094,2004.0,1469.0,1177.0,0.0,73.7514518,35034.0,31678.66667,30.0,46.1,1.9,23.0,56.70524166,74.72,0.0,5.0,1.0,1.0,636.6385484641095
206000.0,43.0,2.0,3.8770780563354488,43.635643005371094,2004.0,1469.0,1177.0,0.0,73.7514518,35034.0,31678.66667,30.0,46.1,1.9,23.0,56.70524166,74.72,0.0,5.0,1.0,1.0,636.6385484641095
100000.0,70.0,0.0,3.8631970882415767,43.60666275024414,3190.0,2180.0,1841.0,33.71358371,43.04869442,13462.0,15858.0,14.3,51.8,4.6,35.4,50.04587156,79.01960784,1.0,2.0,6.0,0.0,15151.997453445807
110000.0,45.0,2.0,3.875251054763794,43.60983657836914,2370.0,2050.0,1938.0,20.94117647,54.52812202,21298.0,20329.047619999998,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11.0,9.0,24.0,0.0,37943.65748846093
88000.0,66.0,3.0,3.826673030853272,43.6144905090332,2594.0,1881.0,1471.0,38.16155989,33.86287625,11316.0,13993.333330000001,11.9,66.4,7.3,20.2,53.42902711,80.6345733,4.0,7.0,5.0,1.0,12732.77096928219
178500.0,65.0,3.0,3.8366000652313232,43.6314697265625,5367.0,3752.0,2500.0,17.51071967,54.33862434,19234.0,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5.0,30.0,2.0,3.0,14642.686614674518
197000.0,89.0,5.0,3.892467975616455,43.59294509887695,3009.0,2000.0,1825.0,15.11279382,62.63595649,21494.0,20615.0,18.7,58.8,3.3,27.7,60.35,84.62273161,6.0,12.0,5.0,2.0,23173.643164093584
84300.0,20.0,1.0,3.8862209320068364,43.603763580322266,2668.0,1928.0,2125.0,22.99237326,51.57740279,18724.0,18502.0,18.6,55.7,4.3,26.3,50.88174274,78.13578826,5.0,13.0,7.0,1.0,12096.132420818081
60000.0,23.0,1.0,3.872581005096436,43.62077713012695,2967.0,2251.0,2021.0,23.52941176,53.83244207,19814.0,19367.41935,20.7,54.9,3.9,25.1,46.82363394,75.51252847,9.0,21.0,7.0,0.0,14642.686614674518
281505.0,72.0,3.0,3.8752748966217037,43.60654830932617,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,26993.474454878244
109100.0,25.0,1.0,3.8693480491638175,43.61505126953125,2753.0,2242.0,1857.0,14.36657682,61.96498054,24986.0,23408.8,22.2,56.4,3.2,22.0,44.11239964,66.20046620000001,11.0,55.0,3.0,4.0,10058.88906573293
212500.0,80.0,4.0,3.869123935699463,43.60513305664063,4826.0,3768.0,3138.0,29.54889113,47.60353653,16682.0,16927.0,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5.0,31.0,30.0,2.0,25465.54193856438
60000.0,19.0,1.0,3.8577940464019775,43.61231994628906,2849.0,1777.0,1671.0,25.86307782,53.75816993,18406.0,18621.5,19.5,50.6,3.6,30.4,58.97580191,79.37062937,3.0,28.0,6.0,5.0,11714.149291739615
84900.0,30.0,1.0,3.8452939987182617,43.62835311889648,2418.0,1836.0,1574.0,16.83833408,56.29887055,21428.0,20247.61905,18.4,59.0,4.2,28.2,56.31808279,78.25112108,3.0,16.0,0.0,0.0,13369.409517746299
103000.0,36.0,2.0,3.8447439670562735,43.63390731811523,3898.0,3522.0,3172.0,27.408678600000002,42.31378764,15726.0,16713.33333,16.2,69.1,5.3,16.2,39.23906871,60.79501169,0.0,10.0,1.0,0.0,31322.61658443419
65800.0,30.0,1.0,3.8740630149841313,43.60075378417969,4567.0,3372.0,3077.0,21.86794208,55.66762728,20564.0,19764.0,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10.0,36.0,14.0,1.0,20117.77813146586
73619.0,31.0,1.0,3.8408360481262207,43.62771987915039,2418.0,1836.0,1574.0,16.83833408,56.29887055,21428.0,20247.61905,18.4,59.0,4.2,28.2,56.31808279,78.25112108,3.0,16.0,0.0,0.0,10822.855323889862
141500.0,58.0,2.0,3.895334005355835,43.60663986206055,2031.0,1519.0,1455.0,22.06353833,54.93358634,19414.0,18917.0,18.0,54.5,3.6,34.3,49.30875576,77.41935484,5.0,28.0,4.0,1.0,17698.551647302244
185000.0,63.0,3.0,3.8694019317626953,43.60541915893555,4826.0,3768.0,3138.0,29.54889113,47.60353653,16682.0,16927.0,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5.0,31.0,30.0,2.0,26611.491325799776
164000.0,64.0,3.0,3.8961260318756095,43.60465621948242,3997.0,3062.0,2969.0,22.69796234,49.74160207,17299.0,17383.33333,16.0,67.2,5.1,20.1,57.90333116,76.89075629999999,2.0,6.0,6.0,0.0,25083.558809485916
195000.0,70.0,3.0,3.906580924987793,43.61353302001953,1817.0,1331.0,1098.0,0.0,63.66630077,22040.0,21202.85714,19.6,61.4,3.5,24.7,65.81517656,90.1910828,4.0,3.0,1.0,0.0,16679.92996975967
68000.0,19.0,1.0,3.8680479526519775,43.63669967651367,5483.0,4949.0,3803.0,30.86795736,40.89298370000001,15398.0,16239.0,17.2,62.8,4.0,20.9,32.00646595,64.03806934,3.0,18.0,3.0,3.0,23173.643164093584
